Código DANE;Sede;Severidad;Estado físico;Matrícula total;Aporte % ETC;Sector;Zona;Primera infancia;Primaria;Secundaria;Media;Adultos;Municipio;Docentes;Directivos docentes;Secretaría;Departamento;En Decreto 1171 de 2026;Organizaciones aliadas
176001002822;FERNANDO DE ARAGON;2;Moderado;201;0.0655;OFICIAL;URBANA;23;178;0;0;0;Cali;4;;Cali;Valle del Cauca;SI;Colombia Evidencia Potencial en Educación
276616000581;HERNANDO LLORENTE ARROYO;2;Moderado;201;0.1545;OFICIAL;RURAL;0;0;126;44;31;Riofrío;19;3;Valle;Valle del Cauca;SI;Fundación Carvajal | Fundación Nutresa
219824000150;CENTRO DOCENTE RURAL MIXTO NOVIRAO;1;Bajo;201;;OFICIAL;RURAL;14;79;85;23;0;Totoró;15;1;;Cauca;;
105142000136;I. E. GABRIEL CORREA VELEZ;2;Moderado;200;0.0461;OFICIAL;URBANA;0;0;142;58;0;Caracolí;10;2;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia)
176001008791;INSTITUCION EDUCATIVA BOYACA;2;Moderado;200;0.0652;OFICIAL;URBANA;0;0;144;56;0;Cali;12;3;Cali;Valle del Cauca;SI;Red Papaz
219142000328;INSTITUCION EDUCATIVA SAN JACINTO (SEDE PRINCIPAL);1;Bajo;200;;OFICIAL;RURAL;17;60;88;35;0;Caloto;13;1;;Cauca;;Fundación Corona
252260000275;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN SEDE PRINCIPAL;3;Crítico;200;0.1665;OFICIAL;URBANA;0;0;133;67;0;El Tambo;19;1;Nariño;Nariño;;
117616000203;ESCUELA LA SALLE;2;Moderado;200;0.249;;URBANA;51;149;0;0;0;Risaralda;8;;Caldas;Caldas;;
219355000704;SAN ANTONIO (sede principal);1;Bajo;199;;OFICIAL;RURAL;24;62;85;28;0;Inzá;15;1;;Cauca;;
105172001269;EL CAMPING;2;Moderado;199;0.0459;OFICIAL;URBANA;88;111;0;0;0;Chigorodó;7;;Antioquia;Antioquia;;
105001001058;SECCION ESCUELA REPUBLICA DE CUBA;1;Bajo;199;0.0547;OFICIAL;URBANA;20;179;0;0;0;Medellín;13;1;Medellín;Antioquia;;
205837001821;I.E. ALTO DE MULATOS - SEDE PRINCIPAL;2;Moderado;198;0.5289;OFICIAL;RURAL;15;73;70;40;0;Turbo;16;1;Turbo;Antioquia;SI;
117001000602;INSTITUCIÓN EDUCATIVA EUGENIO PACELLI;1;Bajo;198;0.4168;OFICIAL;URBANA;0;0;155;43;0;Manizales;12;2;Manizales;Caldas;SI;Fundación Corona | Fundación Luker | Fundación Nutresa
176364800195;SEDE LAS FLORES;1;Bajo;198;0.7154;OFICIAL;URBANA;47;151;0;0;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
276616000654;ALFREDO GARRIDO TOVAR;3;Crítico;198;0.1522;OFICIAL;RURAL;0;0;155;43;0;Riofrío;16;2;Valle;Valle del Cauca;SI;Fundación Carvajal
276823000061;NUESTRA SEÑORA DE FATIMA;3;Crítico;198;0.1522;OFICIAL;RURAL;11;85;83;19;0;Toro;11;;Valle;Valle del Cauca;SI;
276109004036;MARINA SOLANO;1;Bajo;198;0.3549;OFICIAL;RURAL;8;70;89;31;0;Buenaventura;13;;Buenaventura;Valle del Cauca;SI;
117513000558;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ - SEDE PRINCIPAL;2;Moderado;198;0.2465;;URBANA;0;0;129;69;0;Pácora;13;1;Caldas;Caldas;;Caja de Compensación Familiar de Caldas
223417000185;NUESTRA SEÑORA DEL ROSARIO;3;Crítico;198;0.8793;;RURAL;31;167;0;0;0;Lorica;7;;Lorica;Córdoba;;
176403000061;MARCO FIDEL SUAREZ;3;Crítico;197;0.1514;OFICIAL;URBANA;0;197;0;0;0;La Victoria;5;;Valle;Valle del Cauca;SI;
127001003151;SEDE NIÑO JESUS;2;Moderado;197;0.5363;OFICIAL;URBANA;20;152;0;0;25;Quibdó;8;;Quibdó;Chocó;SI;Directv
119573000223;JOSE HILARIO LOPEZ (sede principal);1;Bajo;197;;OFICIAL;URBANA;0;0;149;48;0;Puerto Tejada;18;2;;Cauca;;Fundación Colombianitos
105686000369;ARENALES;2;Moderado;197;0.0454;OFICIAL;URBANA;24;173;0;0;0;Santa Rosa de Osos;6;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
276113000126;ANTONIO RICAURTE;3;Crítico;196;0.1506;OFICIAL;RURAL;13;65;67;23;28;Bugalagrande;9;;Valle;Valle del Cauca;SI;
266572001245;SE INTERCULTURAL DOKABU - SEDE PRINCIPAL;2;Moderado;196;0.4417;OFICIAL;RURAL;0;0;87;31;78;Pueblo Rico;12;3;Risaralda;Risaralda;SI;Fundación Nutresa
376364002475;ALAS COLEGIO - SEDE PRINCIPAL;1;Bajo;196;0.7081;NO OFICIAL;URBANA;12;80;75;29;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
219355001131;E.R.M. EL LAGO - SEDE PRINCIPAL;1;Bajo;196;;OFICIAL;RURAL;6;13;119;58;0;Inzá;15;1;;Cauca;;
163111000162;INSTITUTO BUENAVISTA;3;Crítico;196;;;;12;55;86;43;0;Buenavista;17;1;;Quindio;;
176520002643;JOSE MARIA CALVACHE;2;Moderado;196;0.3976;OFICIAL;URBANA;0;11;113;61;11;Palmira;9;1;Palmira;Valle del Cauca;;
276520001447;CARDENAS;2;Moderado;196;0.3976;OFICIAL;RURAL;0;0;53;143;0;Palmira;10;1;Palmira;Valle del Cauca;;Fundación Nutresa
217433000802;INSTITUCION EDUCATIVA GREGORIO GUTIERREZ GONZALEZ - SEDE PRINCIPAL;2;Moderado;196;0.244;;RURAL;8;0;95;31;62;Manzanares;12;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
176041000423;MARIA INMACULADA;3;Crítico;195;0.1498;OFICIAL;URBANA;83;112;0;0;0;Ansermanuevo;4;;Valle;Valle del Cauca;SI;
176036000105;ANTONIA SANTOS;2;Moderado;195;0.1498;OFICIAL;URBANA;18;177;0;0;0;Andalucía;;;Valle;Valle del Cauca;SI;
276520006635;MONSEÑOR JOSÉ MANUEL SALCEDO;2;Moderado;195;0.3956;OFICIAL;RURAL;31;164;0;0;0;Palmira;13;2;Palmira;Valle del Cauca;SI;
219548000329;LOS UVALES (sede principal);1;Bajo;195;;OFICIAL;RURAL;8;62;78;47;0;Piendamó - Tunía;14;1;;Cauca;;
105147000738;C. E. R. 25 DE AGOSTO;2;Moderado;195;0.0449;OFICIAL;RURAL;28;117;50;0;0;Carepa;9;1;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
217001000364;INSTITUCIÓN EDUCATIVA RURAL RAFAEL POMBO;2;Moderado;194;0.4084;OFICIAL;RURAL;20;99;61;14;0;Manizales;17;1;Manizales;Caldas;SI;Federación Nacional de Cafeteros de Colombia
219743000317;CENT EDUC DE ARTES Y OFICIOS NAMUY MISAK ANTES CENT DOC RUR MIXT EL SALADO;1;Bajo;194;;OFICIAL;RURAL;11;81;76;26;0;Silvia;12;;;Cauca;;
223417002064;NO LO CREEN - SEDE PRINCIPAL;3;Crítico;194;0.8615;;RURAL;16;51;78;32;17;Lorica;2;;Lorica;Córdoba;;
223417002463;JOSÉ ISABEL GONZÁLEZ - SEDE PRINCIPAL;3;Crítico;194;0.8615;;RURAL;5;26;101;62;0;Lorica;18;2;Lorica;Córdoba;;
276109001011;ROSA ZARATE DE PEÑA;1;Bajo;193;0.346;OFICIAL;RURAL;17;104;52;8;12;Buenaventura;22;2;Buenaventura;Valle del Cauca;SI;
219824000087;CENTRO DOCENTE SAN JOSE;1;Bajo;193;;OFICIAL;RURAL;12;68;88;25;0;Totoró;10;;;Cauca;;
117042000501;ESCUELA ANTONIO JOSE DE SUCRE;1;Bajo;193;0.2403;;URBANA;23;170;0;0;0;Anserma;8;;Caldas;Caldas;;
217388000383;INSTITUCION EDUCATIVA LLANADAS - SEDE PRINCIPAL;2;Moderado;193;0.2403;;RURAL;4;44;78;26;41;La Merced;12;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
376364800002;COLEGIO TALLER DE MARIA - SEDE PRINCIPAL;1;Bajo;192;0.6937;NO OFICIAL;URBANA;12;98;56;26;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
176736000041;SAN JUAN BOSCO;2;Moderado;192;0.1475;OFICIAL;URBANA;0;140;0;0;52;Sevilla;5;;Valle;Valle del Cauca;SI;
119513000046;JOSE HILARIO LOPEZ;1;Bajo;192;;OFICIAL;URBANA;0;192;0;0;0;Padilla;7;;;Cauca;;
219355001221;EL PEDREGAL;2;Moderado;192;;OFICIAL;RURAL;46;146;0;0;0;Inzá;9;;;Cauca;;
125307000226;SEDE BUENOS AIRES;2;Moderado;192;1.0581;OFICIAL;URBANA;0;192;0;0;0;Girardot;7;;Girardot;Cundinamarca;;
217614000855;INSTITUCION EDUCATIVA SAN JOSE - SEDE PRINCIPAL;2;Moderado;192;0.239;;RURAL;4;49;97;42;0;Riosucio;11;1;Caldas;Caldas;;
163001000507;LOS FUNDADORES;1;Bajo;191;0.472;OFICIAL;URBANA;42;149;0;0;0;Armenia;4;;Armenia;Quindio;;
273585000996;I.E.T. TULIO VARON - SEDE PRINCIPAL;2;Moderado;191;0.1368;OFICIAL;RURAL;0;0;143;48;0;Purificación;17;1;Tolima;Tolima;;
217380000376;INSTITUCION EDUCATIVA BUENAVISTA - SEDE PRINCIPAL;1;Bajo;191;0.2378;;RURAL;24;74;69;24;0;La Dorada;16;1;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
117433000361;ESCUELA SANTA TERESITA;1;Bajo;190;0.2365;OFICIAL;URBANA;0;190;0;0;0;Manzanares;9;;Caldas;Caldas;SI;
117001002729;INSTITUCIÓN EDUCATIVA MALTERIA;1;Bajo;190;0.4;OFICIAL;URBANA;13;60;86;31;0;Manizales;19;1;Manizales;Caldas;SI;Colombia Evidencia Potencial en Educación
176895000231;SANTA CECILIA;3;Crítico;190;0.146;OFICIAL;URBANA;43;147;0;0;0;Zarzal;6;;Valle;Valle del Cauca;SI;
105001000957;SECCION ESCUELA JUAN MANUEL GONZALEZ ARBELAEZ;1;Bajo;190;0.0522;OFICIAL;URBANA;30;160;0;0;0;Medellín;9;;Medellín;Antioquia;;
217442000246;INSTITUCION EDUCATIVA GENERAL RAMON MARIN - SEDE PRINCIPAL;1;Bajo;190;0.2365;;RURAL;0;0;136;54;0;Marmato;11;1;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417001220;VILLA CONCEPCIÓN - SEDE PRINCIPAL;3;Crítico;190;0.8437;;RURAL;5;33;88;51;13;Lorica;17;2;Lorica;Córdoba;;
305541000438;INSTITUTO REGIONAL COREDI;1;Bajo;189;0.0436;NO OFICIAL;RURAL;16;110;63;0;0;Peñol;;;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia)
176403000087;SAGRADO CORAZON DE JESUS;3;Crítico;189;0.1452;OFICIAL;URBANA;75;114;0;0;0;La Victoria;7;;Valle;Valle del Cauca;SI;
276109001894;SAN MARTIN;1;Bajo;189;0.3388;OFICIAL;URBANA;26;163;0;0;0;Buenaventura;;;Buenaventura;Valle del Cauca;SI;
225878000708;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN GABRIEL;2;Moderado;189;0.0705;OFICIAL;RURAL;0;0;133;36;20;Viotá;16;2;Cundinamarca;Cundinamarca;;Fundación Alquería Cavelier
273411000725;I.E.T. LEPANTO - SEDE PRINCIPAL;3;Crítico;189;0.1354;OFICIAL;URBANA;0;21;133;35;0;Líbano;14;2;Tolima;Tolima;;
376364002505;COLEGIO CARRUSEL DE AMIGOS - SEDE PRINCIPAL;3;Crítico;188;0.6792;NO OFICIAL;URBANA;22;106;60;0;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
219137000701;CENTRO DOCENTE BETANIA;1;Bajo;188;;OFICIAL;RURAL;13;97;61;17;0;Caldono;11;;;Cauca;;
205861000037;I. E. ORLANDO VELASQUEZ ARANGO;2;Moderado;188;0.0433;OFICIAL;URBANA;0;0;149;39;0;Venecia;12;1;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
176834000475;SEDE NO. 14 ANTONIO JOSE DE SUCRE;1;Bajo;188;0.682;OFICIAL;URBANA;0;166;0;0;22;Tuluá;4;;Tuluá;Valle del Cauca;;Claro Colombia | Natura Cosmeticos Ltda.
176892000744;HECTOR ALFONSO SAVEDRA;1;Bajo;188;0.8357;OFICIAL;URBANA;25;128;0;0;35;Yumbo;7;1;Yumbo;Valle del Cauca;;
276100000518;MANUEL DOLORES MONDRAGON;2;Moderado;187;0.1437;OFICIAL;RURAL;22;19;83;25;38;Bolívar;12;2;Valle;Valle del Cauca;SI;Fundación Carvajal
219130000381;LA MESETA (sede principal);3;Crítico;187;;OFICIAL;RURAL;10;43;89;45;0;Cajibío;13;1;;Cauca;;
205148000272;CENTRO EDUCATIVO RURAL LA RIVERA;1;Bajo;187;0.0431;OFICIAL;RURAL;11;76;75;25;0;El Carmen de Viboral;10;;Antioquia;Antioquia;;
285001004667;TILODIRAN;1;Bajo;186;0.4736;OFICIAL;RURAL;52;134;0;0;0;Yopal;8;;Yopal;Casanare;NO;
276130000237;LUIS CARLOS PEÑA;1;Bajo;186;0.1429;;;20;106;39;0;21;Candelaria;7;;Valle;Valle del Cauca;SI;
219022001207;LA HERRADURA (sede principal);1;Bajo;186;;OFICIAL;RURAL;10;51;91;34;0;Almaguer;15;2;;Cauca;;
219110001691;NUEVA VISION DE HONDURAS (sede principal);1;Bajo;186;;OFICIAL;RURAL;0;0;121;65;0;Buenos Aires;18;2;;Cauca;;
219130003666;NUESTRA SEÑORA DE LAS MERCEDES (sede principal);2;Moderado;186;;OFICIAL;RURAL;0;0;135;51;0;Cajibío;13;2;;Cauca;;
205591000072;I. E. R. ESTACION COCORNA;1;Bajo;186;0.0429;OFICIAL;RURAL;15;75;76;20;0;Puerto Triunfo;13;1;Antioquia;Antioquia;;
176520001761;ALFONSO CABAL MADRIÑAN;2;Moderado;185;0.3753;OFICIAL;URBANA;62;123;0;0;0;Palmira;9;;Palmira;Valle del Cauca;SI;
205837005931;E.R. ANTONIO NARÑO;2;Moderado;185;0.4941;OFICIAL;RURAL;0;185;0;0;0;Turbo;8;;Turbo;Antioquia;SI;
119743000584;FRANCISCO JOSE DE CALDAS (sede principal);1;Bajo;185;;OFICIAL;URBANA;0;0;91;57;37;Silvia;18;2;;Cauca;;
219743000180;CENTRO DOCENTE RURAL MIXTO MIRAFLORES;1;Bajo;185;;OFICIAL;RURAL;11;71;76;27;0;Silvia;13;1;;Cauca;;
105001007471;SECCION ESCUELA CONTRANAL;1;Bajo;185;0.0508;OFICIAL;URBANA;21;164;0;0;0;Medellín;7;;Medellín;Antioquia;;
225530000267;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL SANTA CECILIA;3;Crítico;185;0.069;OFICIAL;RURAL;14;53;85;33;0;Paratebueno;12;1;Cundinamarca;Cundinamarca;;Fundación Alquería Cavelier | Fundación Corona
176834001021;SEDE NO. 78 JESUS MAESTRO;2;Moderado;185;0.6711;OFICIAL;URBANA;19;166;0;0;0;Tuluá;5;;Tuluá;Valle del Cauca;;
217042000263;INSTITUCION EDUCATIVA JUAN XXIII - SEDE PRINCIPAL;1;Bajo;185;0.2303;;RURAL;14;89;42;19;21;Anserma;12;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217174000432;INSTITUCIÓN EDUCATIVA EL TREBOL - SEDE PRINCIPAL;3;Crítico;185;0.2303;;RURAL;0;0;132;53;0;Chinchiná;17;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
117272000578;INSTITUCION EDUCATIVA FILADELFIA - SEDE PRINCIPAL;1;Bajo;185;0.2303;;URBANA;0;0;117;68;0;Filadelfia;19;1;Caldas;Caldas;;
217001000526;INSTITUCIÓN EDUCATIVA RURAL SERAFICO SAN ANTONIO DE PADUA;3;Crítico;184;0.3873;OFICIAL;RURAL;17;53;82;32;0;Manizales;17;1;Manizales;Caldas;SI;Colombia Evidencia Potencial en Educación | Federación Nacional de Cafeteros de Colombia
163001000060;PINARES;2;Moderado;184;0.4547;OFICIAL;URBANA;23;148;0;0;13;Armenia;5;;Armenia;Quindio;SI;Claro Colombia | Universidad La Gran Colombia Seccional Armenia
227615001061;SEDE LAS CAMELIAS;2;Moderado;184;0.1616;OFICIAL;RURAL;38;137;0;0;9;Carmen del Darién;7;;Choco;Chocó;SI;
219137000042;CENTRO DE FORMACION AGROAMBIENTAL - KIWE ÇEHK FXI´ZE WA´ -EL PORVENIR CALDONO- CEFAKIÇ;1;Bajo;184;;OFICIAL;RURAL;22;107;55;0;0;Caldono;12;;;Cauca;;
205400000035;I. E. R. SAN JUAN;2;Moderado;184;0.0424;OFICIAL;RURAL;14;67;78;25;0;La Unión;13;1;Antioquia;Antioquia;;Corporación Empresarial Del Oriente Antioqueño
205679000331;I. E. EL GUAYABO;2;Moderado;184;0.0424;OFICIAL;RURAL;12;55;83;34;0;Santa Bárbara;13;1;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Fraternidad Medellín
205686000223;I.E.R. MONSEÑOR MIGUEL ANGEL BUILES;2;Moderado;184;0.0424;OFICIAL;RURAL;11;74;69;30;0;Santa Rosa de Osos;12;2;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
305001020191;SECCION ESCUELA EL TRIUNFO;1;Bajo;184;0.0505;OFICIAL;URBANA;28;156;0;0;0;Medellín;;;Medellín;Antioquia;;
176834000416;SEDE NO. 9 MARIA INMACULADA;1;Bajo;184;0.6675;OFICIAL;URBANA;20;157;0;0;7;Tuluá;6;;Tuluá;Valle del Cauca;;
176892099767;VILLA ESPERANZA;1;Bajo;184;0.818;OFICIAL;URBANA;26;158;0;0;0;Yumbo;6;;Yumbo;Valle del Cauca;;
105360000172;INSTITUCIÓN EDUCATIVA MARÍA JOSEFA ESCOBAR-SEDE JUAN ECHEVERRY ABAD;2;Moderado;183;0.4892;OFICIAL;URBANA;24;94;65;0;0;Itagüí;8;;Itagui;Antioquia;SI;Fundación Carvajal | Fundación Nutresa
285001001633;EL TRIUNFO;1;Bajo;183;0.466;OFICIAL;RURAL;15;57;81;30;0;Yopal;15;;Yopal;Casanare;NO;
176001004469;GENERAL SANTANDER;2;Moderado;183;0.0596;OFICIAL;URBANA;16;167;0;0;0;Cali;5;;Cali;Valle del Cauca;SI;
276109005270;ANIBAL MUÑOZ DUQUE.;1;Bajo;183;0.3281;OFICIAL;RURAL;13;134;36;0;0;Buenaventura;4;;Buenaventura;Valle del Cauca;SI;
217777000534;INSTITUCION EDUCATIVA OBISPO - SEDE PRINCIPAL;1;Bajo;183;0.2278;;RURAL;3;44;102;34;0;Supía;12;1;Caldas;Caldas;;
219698000319;BAJO SAN FRANCISCO (sede principal);2;Moderado;182;;OFICIAL;RURAL;10;59;94;19;0;Santander de Quilichao;12;;;Cauca;;
217653000684;INSTITUCION EDUCATIVA SAN FELIX - SEDE PRINCIPAL;1;Bajo;182;0.2266;;RURAL;13;72;70;27;0;Salamina;19;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
117001006104;INSTITUCIÓN EDUCATIVA ADOLFO HOYOS OCAMPO;2;Moderado;181;0.381;OFICIAL;URBANA;8;28;95;43;7;Manizales;16;2;Manizales;Caldas;SI;Fundación Corona | Fundación Luker
117001004373;COLEGIO NUESTRA SEÑORA DE FATIMA;2;Moderado;181;0.381;OFICIAL;URBANA;0;0;126;55;0;Manizales;;;Manizales;Caldas;SI;Caja de Compensación Familiar de Caldas | Claro Colombia
105360001179;INSTITUCION EDUCATIVA CIUDAD ITAGUI SEDE MARIA BERNAL;1;Bajo;181;0.4839;OFICIAL;URBANA;20;161;0;0;0;Itagüí;7;;Itagui;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Periódico El Mundo
117001002265;INSTITUCIÓN EDUCATIVA VILLA DEL PILAR SEDE A;1;Bajo;181;0.381;OFICIAL;URBANA;24;157;0;0;0;Manizales;8;;Manizales;Caldas;SI;Fundación Luker
176001004116;CRISTINA SERRANO DE LOURIDO;2;Moderado;181;0.059;OFICIAL;URBANA;31;150;0;0;0;Cali;3;;Cali;Valle del Cauca;SI;
227073000411;IE SAN ISIDRO - SEDE PRINCIPAL;2;Moderado;181;0.1589;OFICIAL;RURAL;12;78;78;13;0;Bagadó;16;2;Choco;Chocó;SI;
219256003734;CHISQUIO (sede principal);2;Moderado;181;;OFICIAL;RURAL;10;84;60;27;0;El Tambo;14;;;Cauca;;Fundación Smurfit Westrock Colombia
219473000263;EL MANGO (sede principal);1;Bajo;181;;OFICIAL;RURAL;10;52;83;36;0;Morales;12;1;;Cauca;;
219548000574;COLEGIO AGROINDUSTRIAL INTEGRADO LA MARIA;1;Bajo;181;;OFICIAL;RURAL;8;53;92;28;0;Piendamó - Tunía;13;;;Cauca;;
419130001450;INSTITUTO TECNICO AGROPECUARIO FORESTAL SMURFIT CARTON DE C.;1;Bajo;181;;NO OFICIAL;RURAL;0;0;132;49;0;Cajibío;;;;Cauca;;Fundación Corona | Fundación Nutresa | Liceo Pino Verde
205237000081;I. E. R. BENILDA VALENCIA;2;Moderado;181;0.0417;OFICIAL;RURAL;7;79;78;17;0;Donmatías;13;1;Antioquia;Antioquia;;
276834000771;SEDE NO 47 . NUESTRA SEÑORA DEL CARMEN;1;Bajo;181;0.6566;OFICIAL;RURAL;0;181;0;0;0;Tuluá;6;;Tuluá;Valle del Cauca;;
276113000754;ANTONIO NARIÑO;2;Moderado;180;0.1383;;;0;0;114;28;38;Bugalagrande;11;1;Valle;Valle del Cauca;SI;
219050000178;EL DIVISO- SEDE PRINCIPAL (sede principal);3;Crítico;180;;OFICIAL;RURAL;10;65;65;16;24;Argelia;15;1;;Cauca;;
219075000636;SAN ALFONSO (sede principal);1;Bajo;180;;OFICIAL;RURAL;0;0;127;53;0;Balboa;16;1;;Cauca;;
219743000295;CENTRO DOCENTE RURAL MIXTO EL TENGO;1;Bajo;180;;OFICIAL;RURAL;20;70;62;28;0;Silvia;12;;;Cauca;;
105142800001;RODOLFO CEBALLOS;2;Moderado;180;0.0415;OFICIAL;URBANA;29;151;0;0;0;Caracolí;6;;Antioquia;Antioquia;;
266001001370;INSTITUCION EDUCATIVA LA PALMILLA;3;Crítico;180;0.2325;OFICIAL;RURAL;7;0;128;45;0;Pereira;24;2;Pereira;Risaralda;;
150001006861;ESCUELA DE SORDOS;1;Bajo;179;0.1866;OFICIAL;URBANA;59;120;0;0;0;Villavicencio;5;1;Villavicencio;Meta;;
117013001086;INSTITUCION EDUCATIVA ROBERTO PELAEZ - SEDE PRINCIPAL;2;Moderado;179;0.2228;;URBANA;0;0;114;65;0;Aguadas;12;1;Caldas;Caldas;;Caja de Compensación Familiar de Caldas
276306000174;MANUELA BELTRAN;2;Moderado;178;0.1368;OFICIAL;RURAL;7;0;64;63;44;Ginebra;12;1;Valle;Valle del Cauca;SI;Fundación Nutresa
317001005221;INSTITUTO PARA LA CIENCIA;1;Bajo;178;0.3747;NO OFICIAL;URBANA;0;47;89;42;0;Manizales;;;Manizales;Caldas;SI;
405837002257;BOCAS DEL ATRATO;2;Moderado;178;0.4754;OFICIAL;RURAL;7;81;70;20;0;Turbo;14;1;Turbo;Antioquia;SI;Parque Explora
219698000122;JOSE EUSTACIO RIVERA;1;Bajo;178;;OFICIAL;RURAL;27;151;0;0;0;Santander de Quilichao;11;;;Cauca;;Fundación Telefónica
217444000821;INSTITUCION EDUCATIVA ANTONIO MARIA HINCAPIE - SEDE PRINCIPAL;2;Moderado;178;0.2216;;RURAL;0;0;122;56;0;Marquetalia;15;2;Caldas;Caldas;;
217662000484;ESCUELA JORGE ISAAC;1;Bajo;178;0.2216;;URBANA;53;125;0;0;0;Samaná;6;;Caldas;Caldas;;
217614000634;ESCUELA RURAL MIXTA SIMON BOLIVAR;1;Bajo;178;0.2216;;RURAL;25;153;0;0;0;Riosucio;2;;Caldas;Caldas;;
223417001670;EL LAZO - SEDE PRINCIPAL;1;Bajo;178;0.7904;;RURAL;16;56;73;33;0;Lorica;15;1;Lorica;Córdoba;;
119212000725;EL JARDIN;1;Bajo;177;;OFICIAL;URBANA;25;152;0;0;0;Corinto;6;;;Cauca;;
119743000169;ADRIANO MUNOZ;1;Bajo;177;;OFICIAL;URBANA;25;152;0;0;0;Silvia;8;;;Cauca;;
205308000312;I.E.R. NUESTRA SEÑORA DEL CARMEN;2;Moderado;177;0.0408;OFICIAL;RURAL;14;62;63;38;0;Girardota;10;2;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Incolmotos Yamaha | Fundación Nutresa
205001014189;CENTRO EDUCATIVO EL PLACER;1;Bajo;177;0.0486;OFICIAL;RURAL;21;156;0;0;0;Medellín;8;;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
276250000893;NACION EMBERA DEL VALLE DEL CAUCA IENEV;3;Crítico;177;0.136;OFICIAL;RURAL;35;79;60;3;0;El Dovio;30;4;Valle;Valle del Cauca;;
117380000151;ESCUELA POLICARPA SALAVARRIETA;2;Moderado;177;0.2204;;URBANA;35;142;0;0;0;La Dorada;6;;Caldas;Caldas;;
127001004131;SEDE BARRIO SAMPER;3;Crítico;176;0.4791;OFICIAL;URBANA;41;129;0;0;6;Quibdó;14;;Quibdó;Chocó;SI;Natura Cosmeticos Ltda.
127001000039;SEDE LOS ANGELES;3;Crítico;176;0.4791;OFICIAL;URBANA;26;150;0;0;0;Quibdó;7;;Quibdó;Chocó;SI;Natura Cosmeticos Ltda.
127001000047;SEDE ALAMEDA REYES;2;Moderado;176;0.4791;OFICIAL;URBANA;17;159;0;0;0;Quibdó;11;;Quibdó;Chocó;SI;
105837000161;E.U. SIETE DE AGOSTO;2;Moderado;176;0.4701;OFICIAL;RURAL;23;153;0;0;0;Turbo;5;;Turbo;Antioquia;SI;
376111001804;COLEGIO SANTIAGO VERGARA CRESPO;1;Bajo;176;0.9773;NO OFICIAL;URBANA;70;106;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
205837007152;INTEGRADA DE RIO GRANDE;2;Moderado;176;0.4701;OFICIAL;RURAL;20;156;0;0;0;Turbo;7;;Turbo;Antioquia;SI;
117001002303;INSTITUCIÓN EDUCATIVA MARISCAL SUCRE;1;Bajo;176;0.3705;OFICIAL;URBANA;0;0;43;133;0;Manizales;24;2;Manizales;Caldas;SI;Fundación Corona | Fundación Luker
276001011184;TIERRA DE HOMBRES SEDE PRINCIPAL;2;Moderado;176;0.0573;OFICIAL;RURAL;11;90;75;0;0;Cali;15;2;Cali;Valle del Cauca;SI;Red Papaz
119364000062;CENTRO DOCENTE URBANO MIXTO JAMBALO;2;Moderado;176;;OFICIAL;URBANA;16;160;0;0;0;Jambaló;10;;;Cauca;;
219455000299;CENTRO DOCENTE RURAL MIXTO EL CABILDO;1;Bajo;176;;OFICIAL;RURAL;15;44;76;41;0;Miranda;16;2;;Cauca;;
125899000274;SEDE RAFAEL POMBO;1;Bajo;176;0.6333;OFICIAL;URBANA;21;155;0;0;0;Zipaquirá;8;;Zipaquirá;Cundinamarca;;Fundación Alquería Cavelier
427800000461;IE ALCIDES FERNANDEZ - SEDE PRINCIPAL;2;Moderado;175;0.1537;OFICIAL;RURAL;0;0;144;31;0;Unguía;14;2;Choco;Chocó;SI;
